TF,Target,score
17009,7328,0.7192509770393372
15233,11003,0.7192497253417969
15180,344,0.7192432284355164
12745,6095,0.7192408442497253
12778,1971,0.7192387580871582
13277,745,0.7192267775535583
11783,14473,0.7192267775535583
13277,4534,0.7192228436470032
1072,17192,0.7192192673683167
10385,17536,0.7192192673683167
15004,1885,0.7192150950431824
4633,6796,0.7192144989967346
6136,13361,0.7192093729972839
15137,3275,0.7192036509513855
9896,9255,0.7191963195800781
4633,3586,0.7191928029060364
6136,16966,0.7191924452781677
15137,14336,0.7191904187202454
5870,3350,0.7191846966743469
15004,3096,0.7191829681396484
12778,11316,0.7191760540008545
10385,8363,0.7191720008850098
15180,11914,0.7191715240478516
10385,10086,0.7191674709320068
12745,774,0.7191610336303711
11783,669,0.7191488742828369
15004,4070,0.7191482186317444
7941,3631,0.7191457748413086
6042,15964,0.719139814376831
10385,4976,0.719137966632843
17009,6310,0.7191370725631714
17009,9753,0.7191324234008789
15180,8477,0.7191288471221924
11783,10909,0.7191277742385864
12778,14655,0.7191275954246521
15004,693,0.719123125076294
4633,16199,0.7191177606582642
15233,13037,0.7191170454025269
7941,10957,0.7191151976585388
11783,5740,0.7191087603569031
10385,8441,0.7191063761711121
17009,5156,0.7190958857536316
15137,9332,0.7190908789634705
10385,6312,0.7190893888473511
7941,546,0.719086229801178
10385,5140,0.7190821766853333
6136,1545,0.7190799117088318
11783,15133,0.7190783023834229
10385,14910,0.7190781831741333
15180,17193,0.7190773487091064
15233,10897,0.7190728783607483
15004,154,0.7190707325935364
11783,14163,0.7190549969673157
11783,11217,0.7190549969673157
15137,12425,0.7190548181533813
14623,6722,0.7190538048744202
12778,6791,0.7190483808517456
17009,617,0.719045102596283
12778,8365,0.7190439105033875
10385,12986,0.7190434336662292
4633,10369,0.7190431356430054
14623,8205,0.719042956829071
17009,10109,0.7190424799919128
12778,3440,0.7190423011779785
10385,10499,0.7190384268760681
12745,17032,0.7190343141555786
15137,5708,0.7190315127372742
6136,6802,0.7190292477607727
12745,4070,0.7190287709236145
6136,10827,0.7190250158309937
4633,5719,0.7190247774124146
12778,13830,0.7190243005752563
11783,695,0.7190232872962952
15180,7637,0.7190190553665161
6042,13644,0.7190188765525818
17009,11348,0.7190180420875549
11783,16414,0.7190120220184326
15137,14755,0.7190098762512207
12778,4165,0.719009518623352
11783,8172,0.7190091013908386
4633,14344,0.718998372554779
17009,4819,0.718994140625
7941,6401,0.7189926505088806
9896,8454,0.7189862132072449
12778,7117,0.7189835906028748
6136,13733,0.7189830541610718
12745,4917,0.7189815640449524
17009,13904,0.7189802527427673
17009,1896,0.7189799547195435
12745,11775,0.7189798951148987
1073,3007,0.7189711928367615
12745,11718,0.7189688086509705
15004,11718,0.7189642786979675
10385,6886,0.7189589738845825
14623,7342,0.7189551591873169
12778,16241,0.7189470529556274
4633,12551,0.7189459204673767
6042,7341,0.7189452648162842
15137,1211,0.7189438939094543
14623,12089,0.7189423441886902
17009,3958,0.7189422845840454
11783,12659,0.7189394235610962
7941,11726,0.7189393043518066
12778,12597,0.718937337398529
4633,2870,0.7189315557479858
6042,2374,0.718930184841156
6042,10279,0.7189277410507202
15137,11013,0.7189263701438904
12745,154,0.7189241051673889
10385,7257,0.7189188003540039
15137,5964,0.7189180850982666
11783,12957,0.7189139127731323
6136,8984,0.7189121246337891
4633,5497,0.7189118266105652
15180,12594,0.7189114689826965
11783,9107,0.7189105153083801
12778,6066,0.7189062833786011
15004,5987,0.7189057469367981
15180,9953,0.7189018726348877
11783,4501,0.718900203704834
4633,4882,0.7188900709152222
15004,6095,0.7188825607299805
17009,2377,0.718878448009491
17009,10110,0.7188782095909119
4633,9094,0.7188544869422913
16523,3350,0.718853771686554
6136,7127,0.718852698802948
17009,12945,0.7188478708267212
4633,17161,0.718842089176178
6136,9110,0.7188408374786377
7941,4904,0.718840479850769
15004,9292,0.7188372015953064
4633,856,0.7188349366188049
17009,2824,0.718831479549408
17009,15939,0.7188299298286438
15180,16001,0.7188241481781006
17009,12261,0.718822717666626
17009,15182,0.7188191413879395
12778,7795,0.7188185453414917
6136,2762,0.7188147306442261
12778,10276,0.7188127040863037
13822,745,0.718812108039856
6042,6179,0.7188082337379456
15233,9758,0.7188021540641785
15004,14145,0.7188020348548889
14440,3007,0.7187955975532532
11783,1283,0.7187909483909607
6136,10399,0.7187889814376831
15180,13035,0.7187879085540771
4633,10384,0.7187871336936951
10385,5847,0.7187812924385071
12745,623,0.7187803387641907
15137,14522,0.7187747359275818
15004,1463,0.7187709212303162
6136,8514,0.7187706828117371
6136,6021,0.7187668681144714
16523,7315,0.7187602519989014
4738,10958,0.7187601327896118
6136,17659,0.718756377696991
15004,11775,0.7187477350234985
16523,7108,0.7187385559082031
15137,12518,0.7187369465827942
4738,10867,0.718729555606842
4633,15190,0.7187286019325256
10385,2364,0.7187264561653137
6136,11315,0.7187256217002869
15180,14284,0.7187225818634033
15137,13542,0.7187188267707825
12745,14145,0.7187173962593079
6042,3997,0.7187080979347229
4633,11609,0.7187055945396423
6136,9385,0.7187054753303528
11783,16710,0.71869295835495
11783,4634,0.718692421913147
12778,3480,0.7186822891235352
9896,9768,0.718664824962616
16523,13362,0.7186643481254578
15137,10526,0.7186607718467712
12745,14407,0.7186604142189026
15004,17032,0.7186601758003235
17009,10860,0.7186598181724548
16524,12325,0.7186558246612549
11783,17156,0.7186557054519653
12778,960,0.7186523079872131
15004,623,0.7186521291732788
6136,2387,0.7186493277549744
9763,745,0.7186448574066162
6136,9291,0.7186422348022461
6136,6612,0.7186399102210999
17009,8157,0.7186381816864014
15137,10067,0.7186377644538879
12778,11166,0.7186267375946045
15137,8346,0.7186235785484314
10385,1371,0.718616247177124
11783,12632,0.7186121344566345
4633,11162,0.7186117172241211
17009,2573,0.7186115384101868
7941,8636,0.7186073064804077
10385,7129,0.7186052799224854
15180,531,0.718605101108551
12745,17275,0.718605101108551
14623,11257,0.7186040282249451
7941,9758,0.7185993790626526
12745,9292,0.7185990810394287
9896,1266,0.7185961008071899
4633,6778,0.7185957431793213
14623,12535,0.7185935378074646
11783,7459,0.7185925245285034
15137,4312,0.7185901999473572
4633,16403,0.7185863852500916
10385,2586,0.7185848355293274
6042,16956,0.7185788154602051
17009,3088,0.7185702919960022
12745,4131,0.7185694575309753
15137,10391,0.7185689210891724
12778,8273,0.7185586094856262
15233,16655,0.7185578346252441
10385,17175,0.7185503244400024
15233,5896,0.7185343503952026
12778,4152,0.7185332179069519
6042,6233,0.7185267806053162
6042,6803,0.7185196876525879
15137,13268,0.7185147404670715
10385,13303,0.7185100317001343
10385,6610,0.7185087203979492
10385,4759,0.7185051441192627
10385,16088,0.7185051441192627
10385,9803,0.7185051441192627
10385,8130,0.7185051441192627
10385,2493,0.7185051441192627
10385,12954,0.7185051441192627
7941,6187,0.7185044288635254
15233,11014,0.7185041904449463
6136,8641,0.7184954881668091
15137,750,0.7184911370277405
15004,4917,0.7184893488883972
3788,12478,0.7184875011444092
10385,16739,0.7184698581695557
10385,6618,0.7184696197509766
6136,6888,0.7184657454490662
12778,2887,0.7184638977050781
15137,15152,0.7184539437294006
10385,13723,0.7184538841247559
12778,3260,0.7184533476829529
12778,3391,0.7184507250785828
7941,13163,0.7184506058692932
17009,811,0.7184503674507141
10385,9332,0.7184491753578186
15180,13461,0.7184445858001709
11783,6269,0.718444287776947
15180,1375,0.7184371948242188
7778,14890,0.7184367775917053
15137,14204,0.718434751033783
4633,9749,0.7184116244316101
10385,10889,0.7184093594551086
17009,2868,0.7184062004089355
6042,16908,0.718406081199646
12778,10062,0.7184057831764221
4633,2514,0.7184046506881714
17009,16050,0.7184011340141296
10385,940,0.7183941602706909
12778,4940,0.7183936834335327
6136,4306,0.7183920741081238
11783,16198,0.718392014503479
15137,15428,0.7183918356895447
9896,4254,0.7183823585510254
1072,3007,0.7183822393417358
13822,4534,0.7183792591094971
6136,8434,0.7183778285980225
4633,6053,0.7183719277381897
4633,11841,0.7183670997619629
6042,12604,0.7183634042739868
15004,4131,0.7183472514152527
6136,16883,0.7183435559272766
11783,12536,0.7183364629745483
15233,14206,0.7183286547660828
12778,12782,0.7183283567428589
15137,5600,0.7183269262313843
12745,10352,0.7183237671852112
12778,13658,0.7183236479759216
4633,17243,0.7183200716972351
14623,13886,0.7183194756507874
5870,7108,0.7183173298835754
4633,4482,0.7183125615119934
17009,13625,0.7182929515838623
15180,410,0.7182866930961609
15180,3574,0.7182849049568176
15180,6162,0.7182847261428833
4633,713,0.7182844281196594
10385,16714,0.7182825207710266
10385,9825,0.7182701826095581
17009,9365,0.7182580828666687
10385,12366,0.7182520627975464
15004,5979,0.7182483673095703
4633,13361,0.7182419896125793
15180,11714,0.7182387113571167
10385,6775,0.7182385325431824
17009,14233,0.7182375192642212
6042,14909,0.7182352542877197
15004,17275,0.7182341814041138
4633,6651,0.7182211875915527
17009,4874,0.7182198166847229
12778,15230,0.7182185053825378
10385,4979,0.7182148098945618
12745,9089,0.7182144522666931
16523,337,0.7182071805000305
11783,3863,0.7182058095932007
15180,5225,0.7182055711746216
6042,14430,0.7182042002677917
10385,9047,0.7182013988494873
10385,1202,0.7181984186172485
5870,13362,0.7181971073150635
4633,10068,0.7181962132453918
15180,3018,0.718192458152771
15137,9904,0.7181908488273621
12745,6134,0.7181884050369263
10385,16620,0.7181883454322815
12745,6547,0.7181856632232666
5870,7315,0.7181825637817383
10385,3275,0.718181848526001
6042,17131,0.7181807160377502
17009,10208,0.7181792259216309
11783,12565,0.7181668281555176
17009,6763,0.7181654572486877
15180,2648,0.7181618809700012
17009,7244,0.718160092830658
11783,11522,0.7181538343429565
12778,5826,0.7181514501571655
6136,15253,0.7181501984596252
12745,5979,0.7181498408317566
10385,17706,0.7181479334831238
11783,7440,0.7181477546691895
4633,8984,0.7181439399719238
12778,16455,0.7181425094604492
14623,12669,0.7181395292282104
6042,4932,0.7181268334388733
15137,10451,0.718124270439148
10385,17753,0.7181240916252136
12778,2462,0.7181164026260376
12778,5647,0.7181141972541809
15004,1013,0.7181110978126526
15137,1460,0.7181007862091064
6136,5142,0.718093991279602
10385,13340,0.7180913090705872
11783,2393,0.7180912494659424
11783,14547,0.7180898785591125
10385,12518,0.7180816531181335
17009,5605,0.718080997467041
6136,5910,0.7180783748626709
17009,4055,0.7180757522583008
12745,3482,0.7180707454681396
4633,1545,0.7180695533752441
6136,8283,0.7180624604225159
12745,11827,0.7180615067481995
10385,5280,0.7180588841438293
12745,5895,0.7180501222610474
12778,4439,0.7180464267730713
11783,3276,0.7180436253547668
17009,9154,0.7180407643318176
15180,14429,0.7180390954017639
15180,16434,0.718035876750946
15180,2768,0.7180346250534058
15137,10138,0.7180310487747192
7941,8939,0.7180206775665283
17009,13608,0.7180035710334778
1350,6311,0.7180025577545166
6042,6538,0.7179995179176331
1073,12325,0.7179979085922241
6042,774,0.7179951071739197
11783,8127,0.7179949283599854
17009,4398,0.7179940938949585
17009,5119,0.7179929614067078
10385,11013,0.71799236536026
6136,14246,0.7179871201515198
6136,901,0.7179864645004272
12778,14756,0.7179839015007019
4633,6888,0.7179826498031616
12745,3995,0.7179816365242004
9057,1030,0.717979907989502
12745,7105,0.7179796099662781
4633,13733,0.7179781198501587
14623,5138,0.7179739475250244
15180,14309,0.7179690599441528
15233,9077,0.7179539799690247
14623,99,0.7179514765739441
15004,4532,0.7179452180862427
12745,6664,0.7179422378540039
11783,11557,0.7179363369941711
6136,17043,0.7179359197616577
15137,14268,0.7179296016693115
12778,15289,0.7179291248321533
15137,14229,0.7179281115531921
14425,12325,0.7179213762283325
11783,12979,0.7179200649261475
12778,5307,0.7179098129272461
6136,14944,0.7179043889045715
15137,5729,0.7179017066955566
15004,5895,0.7178971171379089
15180,9401,0.7178905606269836
10385,4312,0.7178894281387329
10385,10526,0.7178822755813599
10385,11631,0.7178801894187927
4738,7527,0.7178783416748047
14623,6401,0.717877984046936
17009,11233,0.7178729176521301
12778,14299,0.7178714871406555
11783,2874,0.7178680896759033
17009,14659,0.7178663611412048
6042,599,0.7178661823272705
1350,9597,0.7178658246994019
6042,14807,0.7178614139556885
12745,4532,0.7178614139556885
15137,13999,0.7178577780723572
15004,7105,0.7178577184677124
11783,4751,0.7178534269332886
15180,12614,0.7178513407707214
15137,10361,0.7178508639335632
15004,9191,0.7178427577018738
11783,17080,0.7178362011909485
7941,13556,0.7178362011909485
12745,6792,0.7178360223770142
12745,14885,0.7178356051445007
6136,17084,0.7178295850753784
4633,8434,0.717828094959259
4633,2387,0.7178252339363098
4633,8514,0.7178245782852173
3788,7315,0.7178106904029846
10385,12679,0.7178072333335876
15180,3643,0.7178066968917847
15137,3087,0.7177913784980774
14442,12478,0.7177897691726685
7941,13037,0.7177881598472595
12745,1013,0.71778804063797
4633,16966,0.7177818417549133
4633,9110,0.7177792191505432
12778,3784,0.7177788615226746
17009,8694,0.7177761793136597
15180,12499,0.717775285243988
15004,2567,0.7177737355232239
12778,16795,0.7177692651748657
10385,1254,0.7177638411521912
15137,7759,0.7177584171295166
11783,14910,0.7177557349205017
10385,14336,0.7177548408508301
11783,17198,0.7177547216415405
11783,5717,0.7177459001541138
15137,15285,0.7177435755729675
15137,7326,0.7177409529685974
4633,6612,0.7177373170852661
6042,12850,0.7177371382713318
11783,11504,0.7177362442016602
7941,14350,0.7177338004112244
6136,6791,0.7177331447601318
12778,9921,0.7177325487136841
15137,17472,0.7177289128303528
10385,5708,0.7177271246910095
15004,6664,0.7177256941795349
11783,8162,0.7177228331565857
15137,11713,0.7177198529243469
17009,8278,0.7177194356918335
15004,14407,0.7177167534828186
11783,3909,0.7177120447158813
6042,3936,0.7177109122276306
14623,9748,0.7177090048789978
15137,622,0.7176989316940308
6136,13626,0.7176935076713562
10385,15749,0.7176930904388428
17009,16247,0.7176905274391174
15180,16487,0.7176896929740906
4633,6802,0.7176740765571594
3788,3350,0.7176718711853027
17009,8910,0.7176687717437744
4633,2762,0.7176657319068909
9763,4534,0.7176645994186401
17009,3852,0.717661440372467
15233,14032,0.7176581025123596
6042,13918,0.7176579236984253
6042,10775,0.7176579236984253
15137,14667,0.7176557779312134
11783,2862,0.7176536321640015
15004,14885,0.7176489233970642
14435,12478,0.7176469564437866
4633,6021,0.7176465392112732
17009,2557,0.7176460027694702
9896,11850,0.7176443934440613
10385,5964,0.7176439762115479
10385,11828,0.7176415920257568
4633,7127,0.7176398634910583
15137,7180,0.7176340222358704
10385,12425,0.7176313400268555
15137,1336,0.717627227306366
17009,16052,0.7176256775856018
12778,11520,0.7176240086555481
3788,7108,0.7176228165626526
15233,1410,0.7176225781440735
15233,228,0.7176225781440735
10385,14522,0.7176174521446228
6136,1971,0.71761554479599
15004,6792,0.7176144123077393
7941,16651,0.7176100611686707
15137,16869,0.7176088094711304
4633,9385,0.7176077961921692
7941,17252,0.7176066637039185
15233,6670,0.7176060676574707
6136,16048,0.717603862285614
6136,13830,0.717599093914032
14425,3007,0.7175962924957275
7941,14206,0.7175798416137695
15004,9645,0.7175759077072144
15004,6547,0.7175693511962891
4633,15253,0.7175693511962891
15180,9756,0.7175660133361816
10385,13542,0.7175527811050415
6042,4746,0.7175516486167908
15137,10900,0.7175503373146057
14623,11726,0.7175489664077759
3788,13362,0.7175453305244446
6136,14310,0.7175430655479431
15233,9075,0.7175382971763611
6136,7269,0.7175374031066895
12745,1949,0.7175346612930298
6136,11316,0.7175323367118835
7941,10897,0.7175266146659851
12778,15797,0.7175259590148926
10385,3087,0.717522144317627
14623,10957,0.7175168991088867
4633,11315,0.7175144553184509
15137,6310,0.7175142765045166
6136,14655,0.7175097465515137
6136,4631,0.7175066471099854
12778,2699,0.7175031900405884
11783,8363,0.7175007462501526
16523,16491,0.717499852180481
12745,9645,0.717494547367096
17009,3943,0.7174906134605408
17009,17190,0.7174906134605408
17009,14070,0.7174906134605408
15137,4835,0.7174885272979736
15137,14169,0.7174872159957886
17009,5945,0.7174861431121826
15180,10202,0.7174815535545349
12778,9831,0.7174814939498901
15137,4572,0.7174737453460693
4633,4306,0.7174726128578186
12778,14232,0.7174721956253052
11783,10086,0.7174711227416992
12778,13200,0.717464804649353
10385,15413,0.717461109161377
6042,741,0.7174603343009949
16524,9798,0.7174596190452576
6042,8689,0.7174580097198486
6042,906,0.7174497842788696
4633,17659,0.7174484133720398
12745,8784,0.7174480557441711
15233,153,0.717444896697998
4633,10399,0.7174355387687683
11783,4976,0.7174330949783325
6136,3440,0.7174316644668579
3788,337,0.7174236178398132
11783,900,0.7174222469329834
10385,14755,0.7174209952354431
15137,7426,0.7174180746078491
11783,17536,0.7174144983291626
4633,10827,0.7174137234687805
6136,13216,0.7174087166786194
12778,6613,0.7174041271209717
17009,11192,0.7173987627029419
10385,15152,0.7173976302146912
15233,11737,0.7173932194709778
9057,11724,0.7173821330070496
17009,432,0.7173745632171631
6042,12681,0.7173723578453064
9896,6301,0.7173715233802795
12778,16616,0.7173707485198975
10385,16869,0.7173668146133423
6042,11987,0.7173566222190857
6136,2977,0.7173553705215454
15004,1949,0.7173525094985962
15004,4891,0.7173480987548828
11783,12986,0.717345654964447
10385,1211,0.7173407673835754
15004,11827,0.7173365354537964
12778,15970,0.7173335552215576
12745,2567,0.7173320651054382
15233,529,0.7173320055007935
17009,3637,0.7173259854316711
6136,8365,0.7173224091529846
4633,8641,0.717310905456543
11783,8441,0.7173011302947998
15233,14333,0.7173007130622864
4633,9291,0.7172946929931641
15137,13267,0.7172889113426208
6136,7795,0.7172881960868835
11783,5140,0.7172823548316956
14623,3631,0.7172779440879822
15137,5898,0.7172693014144897
15137,10400,0.7172653675079346
6136,12597,0.7172636389732361
9896,6944,0.7172584533691406
15004,3995,0.7172562479972839
6042,10121,0.7172527313232422
17009,8030,0.7172525525093079
12778,8990,0.7172507047653198
12745,9861,0.7172498106956482
17009,1244,0.7172486782073975
17009,6532,0.717247724533081
10385,14204,0.717246413230896
15233,12190,0.7172430753707886
11783,10499,0.7172316312789917
6136,7117,0.7172265648841858
10385,15428,0.7172222137451172
15137,13655,0.7172166705131531
15004,1057,0.7172139883041382
12778,1388,0.7172123193740845
17009,14668,0.7172035574913025
11783,6886,0.7172001600265503
3640,12478,0.7171992063522339
15137,762,0.717188835144043
15180,955,0.7171862125396729
4633,17084,0.7171860933303833
15137,9869,0.7171781063079834
9896,13195,0.71717768907547
4633,14246,0.7171776294708252
12778,3743,0.7171774506568909
15233,14080,0.7171661257743835
10385,8346,0.7171553373336792
11783,7257,0.7171552181243896
7941,14651,0.7171505093574524
10385,15310,0.7171483039855957
15137,2400,0.7171463370323181
6136,16241,0.717140257358551
14623,3786,0.7171401977539062
15004,7079,0.7171400785446167
15180,15409,0.7171391844749451
6042,3375,0.7171290516853333
15233,11458,0.7171266674995422
15180,17772,0.7171247005462646
6136,6066,0.717120885848999
17009,5801,0.7171207666397095
15180,11541,0.7171192169189453
17009,6527,0.7171149849891663
12778,6942,0.7171080708503723
5870,337,0.7171053886413574
7778,7797,0.717103898525238
12778,5289,0.7171024084091187
4633,13830,0.7170982956886292
11783,6312,0.7170969843864441
11783,9332,0.7170916795730591
4633,14944,0.7170897722244263
15180,15854,0.7170840501785278
7941,11003,0.7170813083648682
6042,7092,0.7170796990394592
10385,750,0.717074453830719
6136,10276,0.7170655131340027
15004,9089,0.7170621156692505
9896,5150,0.7170618176460266
4633,17043,0.7170524001121521
10385,14268,0.7170469164848328
11783,5847,0.7170353531837463
7941,5896,0.7170251607894897
10385,7326,0.7170228958129883
15137,7328,0.7170224785804749
6136,4165,0.7170192003250122
10385,9904,0.7170186042785645
4633,5142,0.7170170545578003
6042,11715,0.7170156240463257
17009,13191,0.717007040977478
15180,13586,0.717007040977478
17009,3875,0.7170044779777527
6136,12782,0.7170024514198303
17009,17159,0.7169978022575378
11783,1371,0.7169931530952454
4633,16883,0.7169917225837708
5870,16491,0.7169877886772156
4633,8283,0.7169851064682007
6136,8273,0.7169784307479858
12745,56,0.7169702649116516
14442,13362,0.7169695496559143
17009,7256,0.7169690132141113
15180,9109,0.7169673442840576
12745,9191,0.7169637084007263
15180,7946,0.7169599533081055
15233,12623,0.7169584035873413
10385,13999,0.7169538140296936
14442,3350,0.7169522047042847
16524,4534,0.7169389128684998
10385,10391,0.7169359922409058
10385,1460,0.7169356346130371
13277,1030,0.7169300317764282
17009,14656,0.7169296741485596
12745,14800,0.7169265747070312
11783,2364,0.7169238328933716
11783,6775,0.7169190049171448
15233,344,0.7169147729873657
15004,341,0.7169115543365479
15137,15655,0.716904878616333
15137,14939,0.7169035077095032
17009,8128,0.7168982028961182
15180,7145,0.7168958783149719
15137,10109,0.716895580291748
9896,4005,0.7168896794319153
15233,8869,0.7168877720832825
10385,10067,0.7168874144554138
10385,13268,0.7168837189674377
12745,17120,0.7168832421302795
6042,11970,0.7168787121772766
14442,7315,0.7168779969215393
12745,4891,0.7168766856193542
15233,11914,0.7168759107589722
15137,3958,0.7168751358985901
14623,4904,0.716874897480011
4633,11316,0.7168740630149841
15180,13402,0.7168726921081543
17009,14109,0.7168689370155334
12778,6081,0.716867208480835
15180,10901,0.7168670296669006
15137,2663,0.7168605327606201
11783,7129,0.7168579697608948
6042,854,0.716851532459259
15137,2868,0.7168502807617188
6136,3260,0.7168495655059814
1350,14890,0.7168489098548889
12745,12415,0.7168478965759277
15004,5604,0.7168447971343994
6136,2887,0.7168437242507935
15233,8477,0.7168376445770264
12745,2881,0.7168356776237488
17009,15200,0.7168349623680115
12778,15875,0.716834545135498
10385,4835,0.7168302536010742
15233,7637,0.7168295979499817
4633,901,0.7168263792991638
6042,7348,0.7168236970901489
14435,13362,0.7168233394622803
12778,13384,0.716809093952179
11783,2586,0.7168044447898865
11783,17175,0.7167981863021851
15137,15427,0.7167981266975403
17009,9151,0.716794490814209
10385,10138,0.7167918086051941
11783,6610,0.7167917490005493
6136,960,0.7167872190475464
15004,9861,0.7167862057685852
15137,15310,0.7167847156524658
9057,9597,0.7167786955833435
17009,4869,0.7167754769325256
15137,11348,0.716768205165863
15233,17193,0.7167667746543884
11783,13303,0.7167631983757019
17009,6001,0.7167617678642273
11783,8130,0.7167584896087646
11783,9803,0.7167584896087646
11783,2493,0.7167584896087646
11783,12954,0.7167584896087646
11783,4759,0.7167584896087646
11783,16088,0.7167584896087646
6136,3480,0.7167574167251587
6136,3391,0.7167566418647766
14623,8636,0.7167499661445618
6136,4152,0.7167473435401917
10385,7180,0.7167465686798096
9896,3158,0.716742992401123
9896,1389,0.716742992401123
14623,546,0.7167415022850037
6136,10062,0.7167410850524902
12745,5604,0.7167370319366455
15137,17532,0.7167341709136963
14623,6187,0.7167297005653381
15137,7143,0.7167285084724426
11783,16739,0.7167230248451233
15233,12594,0.7167198657989502
11783,10889,0.7167142629623413
15004,56,0.7167134284973145
12745,778,0.7167117595672607
11783,13723,0.716711699962616
4633,4631,0.7167081832885742
7941,16655,0.716697633266449
11783,13340,0.7166928648948669
15137,9753,0.7166923880577087
14442,7108,0.7166906595230103
6136,11166,0.7166827321052551
10385,5729,0.7166803479194641
6042,1611,0.716678261756897
11783,6618,0.7166706323623657
12745,8375,0.7166603803634644
11783,940,0.7166481018066406
12778,542,0.7166474461555481
11783,12366,0.7166447639465332
15180,11816,0.7166433334350586
6042,8129,0.7166429162025452
9896,8205,0.7166407704353333
4633,5910,0.7166348695755005
15004,6134,0.7166335582733154
12745,7199,0.7166304588317871
4633,14655,0.7166304588317871
6136,16455,0.716626763343811
12745,422,0.7166230082511902
14435,7315,0.7166220545768738
10385,7759,0.7166169285774231
15180,9315,0.7166157960891724
6136,9921,0.7166149616241455
15004,14800,0.7166147232055664
17009,4188,0.7166129350662231
4633,16048,0.7166123986244202
15233,16001,0.7166047096252441
4633,13626,0.7165924310684204
12745,341,0.7165913581848145
3788,16491,0.7165898084640503
9896,7342,0.7165859937667847
12778,7113,0.7165791988372803
15004,5136,0.7165773510932922
6042,12212,0.7165576219558716
12778,9500,0.7165547609329224
6136,15230,0.7165536880493164
10385,11713,0.7165514826774597
15137,2824,0.7165464758872986
12778,305,0.716543972492218
10385,7426,0.7165439128875732
15180,3630,0.7165431380271912
14623,13556,0.7165399789810181
10385,17472,0.7165325880050659
10385,10451,0.7165325284004211
4633,7269,0.7165272235870361
10385,5600,0.7165252566337585
3640,3350,0.7165248394012451
17009,12500,0.716519832611084
10385,14229,0.716515839099884
11783,16714,0.7165154814720154
6136,4940,0.7165024280548096
12778,5105,0.7164939641952515
15233,9953,0.7164871096611023
15180,15133,0.7164836525917053
17009,9668,0.7164821028709412
6042,6832,0.7164816856384277
17009,8879,0.7164787650108337
14435,3350,0.7164767980575562
16524,745,0.7164766788482666
11783,9047,0.7164756059646606
14623,13163,0.7164730429649353
11783,9825,0.7164645791053772
11783,12518,0.7164632081985474
15180,3660,0.7164629101753235
12778,15429,0.7164627909660339
15137,5156,0.716460645198822
15180,11217,0.7164601683616638
15180,14163,0.7164601683616638
12778,7955,0.7164577841758728
15137,1896,0.7164509892463684
11783,1202,0.7164508104324341
15137,4819,0.7164503335952759
15180,2656,0.716438889503479
4633,3440,0.7164355516433716
15233,13035,0.716434121131897
14623,8939,0.7164319753646851
15137,13904,0.7164313793182373
15137,811,0.7164312601089478
14440,12325,0.7164290547370911
13277,11724,0.7164185643196106
4633,14310,0.7164160013198853
17009,13540,0.7164092659950256
6042,13809,0.7164075374603271
12778,12609,0.7164057493209839
10385,5898,0.7164047360420227
15233,531,0.7164043188095093
15180,14473,0.7163968682289124
15180,17142,0.716395914554596
11783,17706,0.7163950800895691
16523,10119,0.7163946032524109
6136,5826,0.716393232345581
6136,13658,0.7163922190666199
17009,8925,0.7163879871368408
11783,3275,0.716385006904602
17009,13634,0.7163801789283752
15004,7199,0.7163774371147156
12778,9182,0.7163750529289246
11783,17753,0.7163686156272888
17009,13742,0.7163662910461426
10385,7143,0.7163639664649963
15004,778,0.7163609266281128
10385,10361,0.7163575291633606
1073,9798,0.7163485884666443
6136,4439,0.716346800327301
15180,11185,0.7163446545600891
6136,5307,0.7163439989089966
9896,6722,0.7163421511650085
9896,11257,0.7163411974906921
11783,11013,0.7163390517234802
11783,4979,0.7163296341896057
17009,10218,0.7163286209106445
10385,622,0.716327428817749
10385,15285,0.7163244485855103
6136,5647,0.71632319688797
15180,12957,0.7163184285163879
6136,2462,0.716317892074585
17009,17534,0.7163152098655701
4633,12782,0.7163121104240417
10385,9869,0.7163107991218567
6136,15289,0.7163053154945374
6136,16795,0.7163039445877075
11783,16620,0.7163032293319702
11783,5280,0.7163032293319702
17009,4833,0.7163006663322449
17009,10314,0.7162975668907166
15137,2557,0.716294527053833
10385,10900,0.716286838054657
15180,695,0.7162858247756958
12778,7100,0.7162824869155884
10385,14169,0.7162775993347168
15137,13625,0.7162768840789795
15004,17120,0.7162739634513855
13822,1030,0.7162595391273499
4633,2977,0.7162570953369141
12778,3077,0.7162536382675171
10385,13655,0.716252863407135
4633,16241,0.7162528038024902
9057,6311,0.7162526845932007
4633,4165,0.7162510752677917
10385,11479,0.7162502408027649
14623,14651,0.716243326663971
15180,12659,0.7162432670593262
6136,14756,0.716241717338562
15233,14284,0.716241180896759
6042,17285,0.7162389159202576
4633,1971,0.7162367701530457
15137,8157,0.716235339641571
4633,7795,0.7162348628044128
4633,7117,0.7162344455718994
15137,3088,0.7162308692932129
12778,13282,0.7162289023399353
12778,8648,0.7162163257598877
15180,5740,0.716215193271637
11783,10526,0.7162110209465027
11783,5964,0.7162021398544312
12778,3441,0.7161961197853088
17009,7734,0.716195821762085
4633,13216,0.7161954045295715
17009,9517,0.7161887884140015
15004,2881,0.7161768078804016
4633,12597,0.7161751389503479
17009,16275,0.7161709666252136
15180,8172,0.7161701917648315
12745,12813,0.7161694765090942
10385,1336,0.7161670327186584
